scene,image_path,mask_path,image_name,total_pixels,forest_pixels,background_pixels,forest_percentage,background_percentage
Urban,LoveDa/Train/Train/Urban/images_png/1464.png,LoveDa/Train/Train/Urban/masks_png/1464.png,1464.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2179.png,LoveDa/Train/Train/Urban/masks_png/2179.png,2179.png,1048576,271042,777534,25.84857940673828,74.15142059326172
Urban,LoveDa/Train/Train/Urban/images_png/1470.png,LoveDa/Train/Train/Urban/masks_png/1470.png,1470.png,1048576,2439,1046137,0.23260116577148438,99.76739883422852
Urban,LoveDa/Train/Train/Urban/images_png/2192.png,LoveDa/Train/Train/Urban/masks_png/2192.png,2192.png,1048576,229565,819011,21.893024444580078,78.10697555541992
Urban,LoveDa/Train/Train/Urban/images_png/2186.png,LoveDa/Train/Train/Urban/masks_png/2186.png,2186.png,1048576,39418,1009158,3.7591934204101562,96.24080657958984
Urban,LoveDa/Train/Train/Urban/images_png/1882.png,LoveDa/Train/Train/Urban/masks_png/1882.png,1882.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2353.png,LoveDa/Train/Train/Urban/masks_png/2353.png,2353.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2435.png,LoveDa/Train/Train/Urban/masks_png/2435.png,2435.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2421.png,LoveDa/Train/Train/Urban/masks_png/2421.png,2421.png,1048576,78092,970484,7.4474334716796875,92.55256652832031
Urban,LoveDa/Train/Train/Urban/images_png/2347.png,LoveDa/Train/Train/Urban/masks_png/2347.png,2347.png,1048576,96507,952069,9.203624725341797,90.7963752746582
Urban,LoveDa/Train/Train/Urban/images_png/1896.png,LoveDa/Train/Train/Urban/masks_png/1896.png,1896.png,1048576,99356,949220,9.475326538085938,90.52467346191406
Urban,LoveDa/Train/Train/Urban/images_png/1666.png,LoveDa/Train/Train/Urban/masks_png/1666.png,1666.png,1048576,33995,1014581,3.242015838623047,96.75798416137695
Urban,LoveDa/Train/Train/Urban/images_png/2409.png,LoveDa/Train/Train/Urban/masks_png/2409.png,2409.png,1048576,170782,877794,16.28704071044922,83.71295928955078
Urban,LoveDa/Train/Train/Urban/images_png/1672.png,LoveDa/Train/Train/Urban/masks_png/1672.png,1672.png,1048576,29638,1018938,2.8264999389648438,97.17350006103516
Urban,LoveDa/Train/Train/Urban/images_png/2390.png,LoveDa/Train/Train/Urban/masks_png/2390.png,2390.png,1048576,31696,1016880,3.02276611328125,96.97723388671875
Urban,LoveDa/Train/Train/Urban/images_png/1841.png,LoveDa/Train/Train/Urban/masks_png/1841.png,1841.png,1048576,190585,857991,18.175601959228516,81.82439804077148
Urban,LoveDa/Train/Train/Urban/images_png/1699.png,LoveDa/Train/Train/Urban/masks_png/1699.png,1699.png,1048576,295724,752852,28.202438354492188,71.79756164550781
Urban,LoveDa/Train/Train/Urban/images_png/1855.png,LoveDa/Train/Train/Urban/masks_png/1855.png,1855.png,1048576,43755,1004821,4.172801971435547,95.82719802856445
Urban,LoveDa/Train/Train/Urban/images_png/2384.png,LoveDa/Train/Train/Urban/masks_png/2384.png,2384.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1869.png,LoveDa/Train/Train/Urban/masks_png/1869.png,1869.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1843.png,LoveDa/Train/Train/Urban/masks_png/1843.png,1843.png,1048576,355277,693299,33.88185501098633,66.11814498901367
Urban,LoveDa/Train/Train/Urban/images_png/2392.png,LoveDa/Train/Train/Urban/masks_png/2392.png,2392.png,1048576,115402,933174,11.005592346191406,88.9944076538086
Urban,LoveDa/Train/Train/Urban/images_png/2386.png,LoveDa/Train/Train/Urban/masks_png/2386.png,2386.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1857.png,LoveDa/Train/Train/Urban/masks_png/1857.png,1857.png,1048576,11889,1036687,1.1338233947753906,98.86617660522461
Urban,LoveDa/Train/Train/Urban/images_png/1664.png,LoveDa/Train/Train/Urban/masks_png/1664.png,1664.png,1048576,10145,1038431,0.9675025939941406,99.03249740600586
Urban,LoveDa/Train/Train/Urban/images_png/2379.png,LoveDa/Train/Train/Urban/masks_png/2379.png,2379.png,1048576,72828,975748,6.9454193115234375,93.05458068847656
Urban,LoveDa/Train/Train/Urban/images_png/1670.png,LoveDa/Train/Train/Urban/masks_png/1670.png,1670.png,1048576,50228,998348,4.7901153564453125,95.20988464355469
Urban,LoveDa/Train/Train/Urban/images_png/2437.png,LoveDa/Train/Train/Urban/masks_png/2437.png,2437.png,1048576,312015,736561,29.75606918334961,70.24393081665039
Urban,LoveDa/Train/Train/Urban/images_png/2351.png,LoveDa/Train/Train/Urban/masks_png/2351.png,2351.png,1048576,320000,728576,30.517578125,69.482421875
Urban,LoveDa/Train/Train/Urban/images_png/1880.png,LoveDa/Train/Train/Urban/masks_png/1880.png,1880.png,1048576,145037,903539,13.831806182861328,86.16819381713867
Urban,LoveDa/Train/Train/Urban/images_png/1658.png,LoveDa/Train/Train/Urban/masks_png/1658.png,1658.png,1048576,145735,902841,13.898372650146484,86.10162734985352
Urban,LoveDa/Train/Train/Urban/images_png/1894.png,LoveDa/Train/Train/Urban/masks_png/1894.png,1894.png,1048576,140054,908522,13.356590270996094,86.6434097290039
Urban,LoveDa/Train/Train/Urban/images_png/2345.png,LoveDa/Train/Train/Urban/masks_png/2345.png,2345.png,1048576,130160,918416,12.41302490234375,87.58697509765625
Urban,LoveDa/Train/Train/Urban/images_png/2423.png,LoveDa/Train/Train/Urban/masks_png/2423.png,2423.png,1048576,597153,451423,56.94894790649414,43.05105209350586
Urban,LoveDa/Train/Train/Urban/images_png/2190.png,LoveDa/Train/Train/Urban/masks_png/2190.png,2190.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1499.png,LoveDa/Train/Train/Urban/masks_png/1499.png,1499.png,1048576,8304,1040272,0.79193115234375,99.20806884765625
Urban,LoveDa/Train/Train/Urban/images_png/2184.png,LoveDa/Train/Train/Urban/masks_png/2184.png,2184.png,1048576,134422,914154,12.819480895996094,87.1805191040039
Urban,LoveDa/Train/Train/Urban/images_png/1466.png,LoveDa/Train/Train/Urban/masks_png/1466.png,1466.png,1048576,9161,1039415,0.8736610412597656,99.12633895874023
Urban,LoveDa/Train/Train/Urban/images_png/1472.png,LoveDa/Train/Train/Urban/masks_png/1472.png,1472.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2153.png,LoveDa/Train/Train/Urban/masks_png/2153.png,2153.png,1048576,261448,787128,24.933624267578125,75.06637573242188
Urban,LoveDa/Train/Train/Urban/images_png/2147.png,LoveDa/Train/Train/Urban/masks_png/2147.png,2147.png,1048576,451350,597226,43.044090270996094,56.955909729003906
Urban,LoveDa/Train/Train/Urban/images_png/1512.png,LoveDa/Train/Train/Urban/masks_png/1512.png,1512.png,1048576,32492,1016084,3.0986785888671875,96.90132141113281
Urban,LoveDa/Train/Train/Urban/images_png/1506.png,LoveDa/Train/Train/Urban/masks_png/1506.png,1506.png,1048576,59100,989476,5.6362152099609375,94.36378479003906
Urban,LoveDa/Train/Train/Urban/images_png/2027.png,LoveDa/Train/Train/Urban/masks_png/2027.png,2027.png,1048576,22346,1026230,2.1310806274414062,97.8689193725586
Urban,LoveDa/Train/Train/Urban/images_png/2033.png,LoveDa/Train/Train/Urban/masks_png/2033.png,2033.png,1048576,39071,1009505,3.7261009216308594,96.27389907836914
Urban,LoveDa/Train/Train/Urban/images_png/1937.png,LoveDa/Train/Train/Urban/masks_png/1937.png,1937.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1923.png,LoveDa/Train/Train/Urban/masks_png/1923.png,1923.png,1048576,37765,1010811,3.601551055908203,96.3984489440918
Urban,LoveDa/Train/Train/Urban/images_png/1710.png,LoveDa/Train/Train/Urban/masks_png/1710.png,1710.png,1048576,78318,970258,7.468986511230469,92.53101348876953
Urban,LoveDa/Train/Train/Urban/images_png/2219.png,LoveDa/Train/Train/Urban/masks_png/2219.png,2219.png,1048576,17540,1031036,1.6727447509765625,98.32725524902344
Urban,LoveDa/Train/Train/Urban/images_png/1704.png,LoveDa/Train/Train/Urban/masks_png/1704.png,1704.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2225.png,LoveDa/Train/Train/Urban/masks_png/2225.png,2225.png,1048576,97971,950605,9.343242645263672,90.65675735473633
Urban,LoveDa/Train/Train/Urban/images_png/1738.png,LoveDa/Train/Train/Urban/masks_png/1738.png,1738.png,1048576,387404,661172,36.94572448730469,63.05427551269531
Urban,LoveDa/Train/Train/Urban/images_png/2231.png,LoveDa/Train/Train/Urban/masks_png/2231.png,2231.png,1048576,20960,1027616,1.9989013671875,98.0010986328125
Urban,LoveDa/Train/Train/Urban/images_png/2230.png,LoveDa/Train/Train/Urban/masks_png/2230.png,2230.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1739.png,LoveDa/Train/Train/Urban/masks_png/1739.png,1739.png,1048576,1774,1046802,0.16918182373046875,99.83081817626953
Urban,LoveDa/Train/Train/Urban/images_png/2224.png,LoveDa/Train/Train/Urban/masks_png/2224.png,2224.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1705.png,LoveDa/Train/Train/Urban/masks_png/1705.png,1705.png,1048576,32741,1015835,3.122425079345703,96.8775749206543
Urban,LoveDa/Train/Train/Urban/images_png/2218.png,LoveDa/Train/Train/Urban/masks_png/2218.png,2218.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1711.png,LoveDa/Train/Train/Urban/masks_png/1711.png,1711.png,1048576,16107,1032469,1.5360832214355469,98.46391677856445
Urban,LoveDa/Train/Train/Urban/images_png/1922.png,LoveDa/Train/Train/Urban/masks_png/1922.png,1922.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1936.png,LoveDa/Train/Train/Urban/masks_png/1936.png,1936.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2032.png,LoveDa/Train/Train/Urban/masks_png/2032.png,2032.png,1048576,9771,1038805,0.9318351745605469,99.06816482543945
Urban,LoveDa/Train/Train/Urban/images_png/2026.png,LoveDa/Train/Train/Urban/masks_png/2026.png,2026.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1507.png,LoveDa/Train/Train/Urban/masks_png/1507.png,1507.png,1048576,29280,1019296,2.7923583984375,97.2076416015625
Urban,LoveDa/Train/Train/Urban/images_png/1513.png,LoveDa/Train/Train/Urban/masks_png/1513.png,1513.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2146.png,LoveDa/Train/Train/Urban/masks_png/2146.png,2146.png,1048576,148044,900532,14.118576049804688,85.88142395019531
Urban,LoveDa/Train/Train/Urban/images_png/2152.png,LoveDa/Train/Train/Urban/masks_png/2152.png,2152.png,1048576,3902,1044674,0.37212371826171875,99.62787628173828
Urban,LoveDa/Train/Train/Urban/images_png/1473.png,LoveDa/Train/Train/Urban/masks_png/1473.png,1473.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1467.png,LoveDa/Train/Train/Urban/masks_png/1467.png,1467.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2185.png,LoveDa/Train/Train/Urban/masks_png/2185.png,2185.png,1048576,76718,971858,7.316398620605469,92.68360137939453
Urban,LoveDa/Train/Train/Urban/images_png/1498.png,LoveDa/Train/Train/Urban/masks_png/1498.png,1498.png,1048576,28562,1020014,2.7238845825195312,97.27611541748047
Urban,LoveDa/Train/Train/Urban/images_png/2191.png,LoveDa/Train/Train/Urban/masks_png/2191.png,2191.png,1048576,183988,864588,17.546463012695312,82.45353698730469
Urban,LoveDa/Train/Train/Urban/images_png/2344.png,LoveDa/Train/Train/Urban/masks_png/2344.png,2344.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1895.png,LoveDa/Train/Train/Urban/masks_png/1895.png,1895.png,1048576,52579,995997,5.014324188232422,94.98567581176758
Urban,LoveDa/Train/Train/Urban/images_png/2422.png,LoveDa/Train/Train/Urban/masks_png/2422.png,2422.png,1048576,284990,763586,27.17876434326172,72.82123565673828
Urban,LoveDa/Train/Train/Urban/images_png/2436.png,LoveDa/Train/Train/Urban/masks_png/2436.png,2436.png,1048576,91144,957432,8.692169189453125,91.30783081054688
Urban,LoveDa/Train/Train/Urban/images_png/1659.png,LoveDa/Train/Train/Urban/masks_png/1659.png,1659.png,1048576,74610,973966,7.115364074707031,92.88463592529297
Urban,LoveDa/Train/Train/Urban/images_png/1881.png,LoveDa/Train/Train/Urban/masks_png/1881.png,1881.png,1048576,234677,813899,22.380542755126953,77.61945724487305
Urban,LoveDa/Train/Train/Urban/images_png/2350.png,LoveDa/Train/Train/Urban/masks_png/2350.png,2350.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1671.png,LoveDa/Train/Train/Urban/masks_png/1671.png,1671.png,1048576,14830,1033746,1.4142990112304688,98.58570098876953
Urban,LoveDa/Train/Train/Urban/images_png/2378.png,LoveDa/Train/Train/Urban/masks_png/2378.png,2378.png,1048576,39216,1009360,3.73992919921875,96.26007080078125
Urban,LoveDa/Train/Train/Urban/images_png/1665.png,LoveDa/Train/Train/Urban/masks_png/1665.png,1665.png,1048576,34722,1013854,3.3113479614257812,96.68865203857422
Urban,LoveDa/Train/Train/Urban/images_png/1856.png,LoveDa/Train/Train/Urban/masks_png/1856.png,1856.png,1048576,760644,287932,72.54066467285156,27.459335327148438
Urban,LoveDa/Train/Train/Urban/images_png/2387.png,LoveDa/Train/Train/Urban/masks_png/2387.png,2387.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2393.png,LoveDa/Train/Train/Urban/masks_png/2393.png,2393.png,1048576,14151,1034425,1.3495445251464844,98.65045547485352
Urban,LoveDa/Train/Train/Urban/images_png/1842.png,LoveDa/Train/Train/Urban/masks_png/1842.png,1842.png,1048576,13265,1035311,1.2650489807128906,98.73495101928711
Urban,LoveDa/Train/Train/Urban/images_png/2492.png,LoveDa/Train/Train/Urban/masks_png/2492.png,2492.png,1048576,350892,697684,33.46366882324219,66.53633117675781
Urban,LoveDa/Train/Train/Urban/images_png/1825.png,LoveDa/Train/Train/Urban/masks_png/1825.png,1825.png,1048576,21996,1026580,2.0977020263671875,97.90229797363281
Urban,LoveDa/Train/Train/Urban/images_png/1831.png,LoveDa/Train/Train/Urban/masks_png/1831.png,1831.png,1048576,145646,902930,13.889884948730469,86.11011505126953
Urban,LoveDa/Train/Train/Urban/images_png/2486.png,LoveDa/Train/Train/Urban/masks_png/2486.png,2486.png,1048576,5681,1042895,0.5417823791503906,99.45821762084961
Urban,LoveDa/Train/Train/Urban/images_png/1819.png,LoveDa/Train/Train/Urban/masks_png/1819.png,1819.png,1048576,52033,996543,4.962253570556641,95.03774642944336
Urban,LoveDa/Train/Train/Urban/images_png/2451.png,LoveDa/Train/Train/Urban/masks_png/2451.png,2451.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2337.png,LoveDa/Train/Train/Urban/masks_png/2337.png,2337.png,1048576,40107,1008469,3.824901580810547,96.17509841918945
Urban,LoveDa/Train/Train/Urban/images_png/2323.png,LoveDa/Train/Train/Urban/masks_png/2323.png,2323.png,1048576,93119,955457,8.88051986694336,91.11948013305664
Urban,LoveDa/Train/Train/Urban/images_png/2445.png,LoveDa/Train/Train/Urban/masks_png/2445.png,2445.png,1048576,262862,785714,25.06847381591797,74.93152618408203
Urban,LoveDa/Train/Train/Urban/images_png/1602.png,LoveDa/Train/Train/Urban/masks_png/1602.png,1602.png,1048576,227958,820618,21.739768981933594,78.2602310180664
Urban,LoveDa/Train/Train/Urban/images_png/1616.png,LoveDa/Train/Train/Urban/masks_png/1616.png,1616.png,1048576,1797,1046779,0.17137527465820312,99.8286247253418
Urban,LoveDa/Train/Train/Urban/images_png/2479.png,LoveDa/Train/Train/Urban/masks_png/2479.png,2479.png,1048576,28760,1019816,2.742767333984375,97.25723266601562
Urban,LoveDa/Train/Train/Urban/images_png/1399.png,LoveDa/Train/Train/Urban/masks_png/1399.png,1399.png,1048576,298666,749910,28.483009338378906,71.5169906616211
Urban,LoveDa/Train/Train/Urban/images_png/2135.png,LoveDa/Train/Train/Urban/masks_png/2135.png,2135.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1428.png,LoveDa/Train/Train/Urban/masks_png/1428.png,1428.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2121.png,LoveDa/Train/Train/Urban/masks_png/2121.png,2121.png,1048576,35111,1013465,3.3484458923339844,96.65155410766602
Urban,LoveDa/Train/Train/Urban/images_png/1400.png,LoveDa/Train/Train/Urban/masks_png/1400.png,1400.png,1048576,169368,879208,16.152191162109375,83.84780883789062
Urban,LoveDa/Train/Train/Urban/images_png/2109.png,LoveDa/Train/Train/Urban/masks_png/2109.png,2109.png,1048576,7059,1041517,0.6731986999511719,99.32680130004883
Urban,LoveDa/Train/Train/Urban/images_png/1366.png,LoveDa/Train/Train/Urban/masks_png/1366.png,1366.png,1048576,22546,1026030,2.1501541137695312,97.84984588623047
Urban,LoveDa/Train/Train/Urban/images_png/1372.png,LoveDa/Train/Train/Urban/masks_png/1372.png,1372.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1414.png,LoveDa/Train/Train/Urban/masks_png/1414.png,1414.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2082.png,LoveDa/Train/Train/Urban/masks_png/2082.png,2082.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2096.png,LoveDa/Train/Train/Urban/masks_png/2096.png,2096.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2041.png,LoveDa/Train/Train/Urban/masks_png/2041.png,2041.png,1048576,42621,1005955,4.064655303955078,95.93534469604492
Urban,LoveDa/Train/Train/Urban/images_png/1548.png,LoveDa/Train/Train/Urban/masks_png/1548.png,1548.png,1048576,29317,1019259,2.795886993408203,97.2041130065918
Urban,LoveDa/Train/Train/Urban/images_png/2055.png,LoveDa/Train/Train/Urban/masks_png/2055.png,2055.png,1048576,12895,1035681,1.2297630310058594,98.77023696899414
Urban,LoveDa/Train/Train/Urban/images_png/1574.png,LoveDa/Train/Train/Urban/masks_png/1574.png,1574.png,1048576,7498,1041078,0.7150650024414062,99.2849349975586
Urban,LoveDa/Train/Train/Urban/images_png/2069.png,LoveDa/Train/Train/Urban/masks_png/2069.png,2069.png,1048576,27595,1020981,2.631664276123047,97.36833572387695
Urban,LoveDa/Train/Train/Urban/images_png/1560.png,LoveDa/Train/Train/Urban/masks_png/1560.png,1560.png,1048576,40200,1008376,3.833770751953125,96.16622924804688
Urban,LoveDa/Train/Train/Urban/images_png/2280.png,LoveDa/Train/Train/Urban/masks_png/2280.png,2280.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1951.png,LoveDa/Train/Train/Urban/masks_png/1951.png,1951.png,1048576,463550,585026,44.20757293701172,55.79242706298828
Urban,LoveDa/Train/Train/Urban/images_png/1789.png,LoveDa/Train/Train/Urban/masks_png/1789.png,1789.png,1048576,88069,960507,8.398914337158203,91.6010856628418
Urban,LoveDa/Train/Train/Urban/images_png/1945.png,LoveDa/Train/Train/Urban/masks_png/1945.png,1945.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2294.png,LoveDa/Train/Train/Urban/masks_png/2294.png,2294.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1979.png,LoveDa/Train/Train/Urban/masks_png/1979.png,1979.png,1048576,275965,772611,26.318073272705078,73.68192672729492
Urban,LoveDa/Train/Train/Urban/images_png/1992.png,LoveDa/Train/Train/Urban/masks_png/1992.png,1992.png,1048576,18774,1029802,1.7904281616210938,98.2095718383789
Urban,LoveDa/Train/Train/Urban/images_png/2243.png,LoveDa/Train/Train/Urban/masks_png/2243.png,2243.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2257.png,LoveDa/Train/Train/Urban/masks_png/2257.png,2257.png,1048576,40724,1007852,3.8837432861328125,96.11625671386719
Urban,LoveDa/Train/Train/Urban/images_png/1986.png,LoveDa/Train/Train/Urban/masks_png/1986.png,1986.png,1048576,234849,813727,22.39694595336914,77.60305404663086
Urban,LoveDa/Train/Train/Urban/images_png/2519.png,LoveDa/Train/Train/Urban/masks_png/2519.png,2519.png,1048576,187614,860962,17.89226531982422,82.10773468017578
